Video_Id,Vividness,Confidence,RememberNo,Extension,Condition,Proportion_Remembered,Assignment_List,Omission,Study,Study_code,Sub_num
Vid15,31,31,1,1,0,0.416666667,B,0,delayed,1,64
Vid17,65,57,1,0,0,0.416666667,B,1,delayed,1,64
Vid18,56,58,1,0,0,0.416666667,B,1,delayed,1,64
Vid19,74,78,1,0,1,0.416666667,B,1,delayed,1,64
Vid21,62,61,1,0,0,0.416666667,B,1,delayed,1,64
Vid22,59,64,1,0,1,0.416666667,B,1,delayed,1,64
Vid23,21,15,1,0,1,0.416666667,B,1,delayed,1,64
Vid24,37,34,1,0,0,0.416666667,B,1,delayed,1,64
Vid01,24,18,1,0,1,0.958333333,B,1,delayed,1,65
Vid02,28,23,1,0,1,0.958333333,B,1,delayed,1,65
Vid04,9,7,1,1,0,0.958333333,B,0,delayed,1,65
Vid05,23,14,1,1,0,0.958333333,B,0,delayed,1,65
Vid06,11,12,1,0,0,0.958333333,B,0,delayed,1,65
Vid07,23,27,1,1,1,0.958333333,B,0,delayed,1,65
Vid08,50,11,1,0,1,0.958333333,B,1,delayed,1,65
Vid09,20,20,1,0,0,0.958333333,B,1,delayed,1,65
Vid10,2,1,1,0,1,0.958333333,B,1,delayed,1,65
Vid11,9,12,1,0,1,0.958333333,B,0,delayed,1,65
Vid12,25,22,1,0,0,0.958333333,B,0,delayed,1,65
Vid13,50,50,1,0,1,0.958333333,B,1,delayed,1,65
Vid14,13,15,1,0,0,0.958333333,B,0,delayed,1,65
Vid15,3,3,1,1,0,0.958333333,B,0,delayed,1,65
Vid16,18,16,1,0,1,0.958333333,B,1,delayed,1,65
Vid17,16,14,1,1,0,0.958333333,B,0,delayed,1,65
Vid18,8,9,1,0,0,0.958333333,B,1,delayed,1,65
Vid19,0,0,1,0,1,0.958333333,B,1,delayed,1,65
Vid20,17,15,1,1,0,0.958333333,B,0,delayed,1,65
Vid21,9,15,1,0,0,0.958333333,B,1,delayed,1,65
Vid22,12,13,1,0,1,0.958333333,B,1,delayed,1,65
Vid23,29,30,1,0,1,0.958333333,B,1,delayed,1,65
Vid24,19,17,1,1,0,0.958333333,B,0,delayed,1,65
Vid01,7,29,1,0,0,0.833333333,A,1,delayed,1,66
Vid02,33,48,1,0,0,0.833333333,A,1,delayed,1,66
Vid03,11,3,1,0,0,0.833333333,A,1,delayed,1,66
Vid04,20,35,1,0,1,0.833333333,A,1,delayed,1,66
Vid05,10,17,1,0,1,0.833333333,A,1,delayed,1,66
Vid06,21,41,1,0,1,0.833333333,A,1,delayed,1,66
Vid07,4,9,1,0,0,0.833333333,A,1,delayed,1,66
Vid08,19,19,1,0,0,0.833333333,A,1,delayed,1,66
Vid10,23,38,1,0,0,0.833333333,A,1,delayed,1,66
Vid12,22,43,1,0,1,0.833333333,A,1,delayed,1,66
Vid13,3,50,1,0,0,0.833333333,A,1,delayed,1,66
Vid14,25,33,1,0,1,0.833333333,A,1,delayed,1,66
Vid15,25,49,1,0,1,0.833333333,A,1,delayed,1,66
Vid16,3,18,1,0,0,0.833333333,A,1,delayed,1,66
Vid17,8,30,1,0,1,0.833333333,A,1,delayed,1,66
Vid18,16,19,1,0,1,0.833333333,A,1,delayed,1,66
Vid20,3,14,1,0,1,0.833333333,A,1,delayed,1,66
Vid21,25,50,1,0,1,0.833333333,A,1,delayed,1,66
Vid23,22,36,1,0,0,0.833333333,A,1,delayed,1,66
Vid24,4,13,1,0,1,0.833333333,A,1,delayed,1,66
Vid01,50,50,1,0,0,0.833333333,A,1,delayed,1,67
Vid02,50,50,1,0,0,0.833333333,A,1,delayed,1,67
Vid03,55,56,1,0,0,0.833333333,A,1,delayed,1,67
Vid04,50,50,1,0,1,0.833333333,A,1,delayed,1,67
Vid05,54,53,1,0,1,0.833333333,A,1,delayed,1,67
Vid06,50,50,1,0,1,0.833333333,A,1,delayed,1,67
Vid07,50,43,1,0,0,0.833333333,A,1,delayed,1,67
Vid08,50,50,1,0,0,0.833333333,A,1,delayed,1,67
Vid09,49,50,1,0,1,0.833333333,A,1,delayed,1,67
Vid11,67,62,1,0,0,0.833333333,A,1,delayed,1,67
Vid12,59,57,1,0,1,0.833333333,A,1,delayed,1,67
Vid13,58,58,1,0,0,0.833333333,A,1,delayed,1,67
Vid14,70,64,1,0,1,0.833333333,A,1,delayed,1,67
Vid15,50,50,1,0,1,0.833333333,A,1,delayed,1,67
Vid16,50,50,1,0,0,0.833333333,A,1,delayed,1,67
Vid17,50,50,1,0,1,0.833333333,A,1,delayed,1,67
Vid20,71,72,1,0,1,0.833333333,A,1,delayed,1,67
Vid21,74,65,1,0,1,0.833333333,A,0,delayed,1,67
Vid22,40,50,1,0,0,0.833333333,A,0,delayed,1,67
Vid23,50,50,1,0,0,0.833333333,A,1,delayed,1,67
Vid01,0,0,1,0,1,0.791666667,B,1,delayed,1,69
Vid02,21,17,1,1,1,0.791666667,B,0,delayed,1,69
Vid03,7,5,1,0,1,0.791666667,B,1,delayed,1,69
Vid04,1,3,1,0,0,0.791666667,B,1,delayed,1,69
Vid05,55,57,1,1,0,0.791666667,B,0,delayed,1,69
Vid06,55,53,1,1,0,0.791666667,B,0,delayed,1,69
Vid10,20,17,1,0,1,0.791666667,B,1,delayed,1,69
Vid11,7,4,1,0,1,0.791666667,B,1,delayed,1,69
Vid12,38,41,1,0,0,0.791666667,B,1,delayed,1,69
Vid13,54,54,1,1,1,0.791666667,B,0,delayed,1,69
Vid14,0,0,1,1,0,0.791666667,B,0,delayed,1,69
Vid15,13,18,1,0,0,0.791666667,B,0,delayed,1,69
Vid17,37,22,1,1,0,0.791666667,B,0,delayed,1,69
Vid18,7,7,1,0,0,0.791666667,B,1,delayed,1,69
Vid19,33,27,1,0,1,0.791666667,B,1,delayed,1,69
Vid20,30,29,1,0,0,0.791666667,B,1,delayed,1,69
Vid21,9,10,1,0,0,0.791666667,B,1,delayed,1,69
Vid22,19,16,1,0,1,0.791666667,B,1,delayed,1,69
Vid24,69,70,1,0,0,0.791666667,B,0,delayed,1,69
Vid01,19,7,1,0,1,0.791666667,B,1,delayed,1,70
Vid02,42,25,1,0,1,0.791666667,B,1,delayed,1,70
Vid03,25,20,1,0,1,0.791666667,B,1,delayed,1,70
Vid06,69,67,1,1,0,0.791666667,B,0,delayed,1,70
Vid07,0,0,1,0,1,0.791666667,B,1,delayed,1,70
Vid09,24,10,1,0,0,0.791666667,B,1,delayed,1,70
Vid10,50,54,1,0,1,0.791666667,B,1,delayed,1,70
Vid11,37,21,1,1,1,0.791666667,B,0,delayed,1,70
Vid12,44,45,1,0,0,0.791666667,B,1,delayed,1,70
Vid13,16,0,1,0,1,0.791666667,B,1,delayed,1,70
Vid14,70,57,1,0,0,0.791666667,B,0,delayed,1,70
Vid17,55,29,1,1,0,0.791666667,B,0,delayed,1,70
Vid18,50,46,1,1,0,0.791666667,B,0,delayed,1,70
Vid19,50,21,1,0,1,0.791666667,B,1,delayed,1,70
Vid20,29,7,1,1,0,0.791666667,B,0,delayed,1,70
Vid21,60,62,1,0,0,0.791666667,B,1,delayed,1,70
Vid22,32,9,1,0,1,0.791666667,B,1,delayed,1,70
Vid23,44,29,1,0,1,0.791666667,B,1,delayed,1,70
Vid24,50,50,1,0,0,0.791666667,B,1,delayed,1,70
Vid01,50,50,1,0,1,0.583333333,B,1,delayed,1,72
Vid02,50,50,1,0,1,0.583333333,B,1,delayed,1,72
Vid03,72,88,1,0,1,0.583333333,B,1,delayed,1,72
Vid08,50,50,1,0,1,0.583333333,B,1,delayed,1,72
Vid09,100,50,1,0,0,0.583333333,B,1,delayed,1,72
Vid12,50,50,1,0,0,0.583333333,B,1,delayed,1,72
Vid13,50,50,1,0,1,0.583333333,B,1,delayed,1,72
Vid14,50,50,1,1,0,0.583333333,B,0,delayed,1,72
Vid16,50,50,1,0,1,0.583333333,B,1,delayed,1,72
Vid17,50,50,1,0,0,0.583333333,B,1,delayed,1,72
Vid20,100,50,1,0,0,0.583333333,B,1,delayed,1,72
Vid22,54,97,1,0,1,0.583333333,B,1,delayed,1,72
Vid23,50,50,1,0,1,0.583333333,B,1,delayed,1,72
Vid24,50,50,1,0,0,0.583333333,B,1,delayed,1,72
Vid03,33,32,1,0,1,0.541666667,B,1,delayed,1,73
Vid06,4,4,1,1,0,0.541666667,B,0,delayed,1,73
Vid08,36,33,1,1,1,0.541666667,B,0,delayed,1,73
Vid09,1,1,1,0,0,0.541666667,B,1,delayed,1,73
Vid11,22,24,1,0,1,0.541666667,B,1,delayed,1,73
Vid12,50,55,1,1,0,0.541666667,B,0,delayed,1,73
Vid14,24,50,1,0,0,0.541666667,B,1,delayed,1,73
Vid16,23,31,1,1,1,0.541666667,B,0,delayed,1,73
Vid17,40,38,1,0,0,0.541666667,B,1,delayed,1,73
Vid18,35,21,1,0,0,0.541666667,B,0,delayed,1,73
Vid20,36,23,1,0,0,0.541666667,B,1,delayed,1,73
Vid21,38,34,1,0,0,0.541666667,B,1,delayed,1,73
Vid22,1,3,1,0,1,0.541666667,B,1,delayed,1,73
Vid03,69,73,1,0,1,0.458333333,B,1,delayed,1,74
Vid07,59,69,1,0,1,0.458333333,B,1,delayed,1,74
Vid08,61,58,1,0,1,0.458333333,B,0,delayed,1,74
Vid09,66,70,1,0,0,0.458333333,B,1,delayed,1,74
Vid11,20,53,1,0,1,0.458333333,B,0,delayed,1,74
Vid12,63,67,1,0,0,0.458333333,B,0,delayed,1,74
Vid15,60,61,1,0,0,0.458333333,B,0,delayed,1,74
Vid16,0,0,1,0,1,0.458333333,B,0,delayed,1,74
Vid21,57,64,1,0,0,0.458333333,B,1,delayed,1,74
Vid23,34,70,1,0,1,0.458333333,B,0,delayed,1,74
Vid24,38,67,1,0,0,0.458333333,B,0,delayed,1,74
Vid01,50,50,1,0,1,0.875,B,0,delayed,1,75
Vid03,21,21,1,0,1,0.875,B,0,delayed,1,75
Vid04,15,17,1,1,0,0.875,B,0,delayed,1,75
Vid05,15,19,1,0,0,0.875,B,1,delayed,1,75
Vid06,16,18,1,0,0,0.875,B,0,delayed,1,75
Vid07,20,22,1,0,1,0.875,B,0,delayed,1,75
Vid08,18,22,1,0,1,0.875,B,0,delayed,1,75
Vid09,28,39,1,0,0,0.875,B,0,delayed,1,75
Vid10,25,28,1,0,1,0.875,B,0,delayed,1,75
Vid11,34,35,1,0,1,0.875,B,0,delayed,1,75
Vid13,24,28,1,0,1,0.875,B,0,delayed,1,75
Vid14,27,30,1,0,0,0.875,B,1,delayed,1,75
Vid15,6,8,1,0,0,0.875,B,1,delayed,1,75
Vid17,49,50,1,0,0,0.875,B,1,delayed,1,75
Vid18,50,50,1,0,0,0.875,B,1,delayed,1,75
Vid19,9,11,1,0,1,0.875,B,1,delayed,1,75
Vid20,25,21,1,0,0,0.875,B,1,delayed,1,75
Vid21,21,26,1,1,0,0.875,B,0,delayed,1,75
Vid22,50,50,1,0,1,0.875,B,0,delayed,1,75
Vid23,23,28,1,0,1,0.875,B,1,delayed,1,75
Vid24,3,4,1,0,0,0.875,B,1,delayed,1,75
Vid01,43,46,1,0,0,0.708333333,A,1,delayed,1,76
Vid02,19,15,1,0,0,0.708333333,A,1,delayed,1,76
Vid03,34,24,1,0,0,0.708333333,A,1,delayed,1,76
Vid05,18,22,1,0,1,0.708333333,A,1,delayed,1,76
Vid08,50,50,1,0,0,0.708333333,A,0,delayed,1,76
Vid10,17,26,1,0,0,0.708333333,A,1,delayed,1,76
Vid12,26,21,1,0,1,0.708333333,A,0,delayed,1,76
Vid14,41,41,1,0,1,0.708333333,A,1,delayed,1,76
Vid15,26,38,1,0,1,0.708333333,A,1,delayed,1,76
Vid17,31,40,1,0,1,0.708333333,A,0,delayed,1,76
Vid18,37,36,1,0,1,0.708333333,A,1,delayed,1,76
Vid19,35,43,1,0,0,0.708333333,A,0,delayed,1,76
Vid20,41,46,1,0,1,0.708333333,A,1,delayed,1,76
Vid21,42,37,1,0,1,0.708333333,A,1,delayed,1,76
Vid22,33,44,1,1,0,0.708333333,A,0,delayed,1,76
Vid23,34,24,1,1,0,0.708333333,A,0,delayed,1,76
Vid24,29,26,1,0,1,0.708333333,A,1,delayed,1,76
Vid01,17,17,1,0,1,1,B,1,delayed,1,77
Vid02,50,50,1,0,1,1,B,0,delayed,1,77
Vid03,50,50,1,0,1,1,B,0,delayed,1,77
Vid04,37,53,1,0,0,1,B,0,delayed,1,77
Vid05,50,50,1,0,0,1,B,0,delayed,1,77
Vid06,9,14,1,0,0,1,B,1,delayed,1,77
Vid07,50,50,1,0,1,1,B,0,delayed,1,77
Vid08,32,32,1,0,1,1,B,0,delayed,1,77
Vid09,50,50,1,0,0,1,B,0,delayed,1,77
Vid10,54,56,1,0,1,1,B,0,delayed,1,77
Vid11,50,50,1,0,1,1,B,0,delayed,1,77
Vid12,45,44,1,0,0,1,B,0,delayed,1,77
Vid13,35,28,1,0,1,1,B,0,delayed,1,77
Vid14,50,50,1,0,0,1,B,0,delayed,1,77
Vid15,44,41,1,0,0,1,B,0,delayed,1,77
Vid16,50,50,1,0,1,1,B,0,delayed,1,77
Vid17,50,50,1,1,0,1,B,0,delayed,1,77
Vid18,39,37,1,0,0,1,B,0,delayed,1,77
Vid19,50,45,1,0,1,1,B,1,delayed,1,77
Vid20,50,50,1,0,0,1,B,0,delayed,1,77
Vid21,50,50,1,0,0,1,B,1,delayed,1,77
Vid22,7,9,1,0,1,1,B,1,delayed,1,77
Vid23,50,44,1,0,1,1,B,0,delayed,1,77
Vid24,41,41,1,0,0,1,B,0,delayed,1,77
Vid01,0,0,1,0,1,0.875,B,1,delayed,1,78
Vid02,0,50,1,0,1,0.875,B,1,delayed,1,78
Vid03,50,50,1,0,1,0.875,B,1,delayed,1,78
Vid04,50,50,1,1,0,0.875,B,0,delayed,1,78
